id;institution_id;campus_name;region_id;level_id;address;major_id;name;accredited;accredited_years;area_id;duration;duration_type;tuition;application_type;shift;entry_req;benefits;vacancies;repostulacion
I87S1C45J1V2;87;CONCEPCION;8;3;NA;82;INGENIERIA CIVIL;1;7;10;11;SEMESTRES;5511570;NA;1;NA;1;100;0
I87S1C47J1V2;87;CONCEPCION;8;3;NA;64;INGENIERIA CIVIL ELECTRICA;1;7;10;11;SEMESTRES;5560885;NA;1;NA;1;55;0
I87S1C48J1V2;87;CONCEPCION;8;3;NA;65;INGENIERIA CIVIL ELECTRONICA;1;7;10;11;SEMESTRES;5648535;NA;1;NA;1;60;0
I87S1C50J1V2;87;CONCEPCION;8;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;7;10;11;SEMESTRES;5241515;NA;1;NA;1;115;0
I87S1C49J1V2;87;CONCEPCION;8;3;NA;67;INGENIERIA CIVIL INFORMATICA;1;7;10;11;SEMESTRES;5597059;NA;1;NA;1;55;0
I87S1C51J1V2;87;CONCEPCION;8;3;NA;79;INGENIERIA CIVIL MECANICA;1;7;10;11;SEMESTRES;5511570;NA;1;NA;1;70;0
I87S1C52J1V2;87;CONCEPCION;8;3;NA;80;INGENIERIA CIVIL METALURGICA;1;7;10;11;SEMESTRES;5225707;NA;1;NA;1;75;0
I87S1C53J1V2;87;CONCEPCION;8;3;NA;81;INGENIERIA CIVIL QUIMICA;1;7;10;11;SEMESTRES;5511570;NA;1;NA;1;75;0
I87S1C147J1V1;87;CONCEPCION;8;3;NA;216;SOCIOLOGIA;1;7;5;10;SEMESTRES;4243058;NA;1;NA;1;65;1
I87S3C54J1V1;87;LOS ANGELES;8;3;NA;83;INGENIERIA COMERCIAL;1;7;1;10;SEMESTRES;4905170;NA;1;NA;1;75;1
I87S3C109J1V1;87;LOS ANGELES;8;3;NA;187;PEDAGOGIA EN CIENCIAS NATURALES Y BIOLOGIA;1;7;7;10;SEMESTRES;3295797;NA;1;NA;1;20;1
I87S1C3J1V1;87;CONCEPCION;8;3;NA;17;ARQUITECTURA;1;7;3;12;SEMESTRES;5229518;NA;1;NA;1;75;0
I87S1C189J1V1;87;CONCEPCION;8;3;NA;385;TECNOLOGIA MEDICA;1;7;9;10;SEMESTRES;5565329;NA;1;NA;1;75;0
I87S1C151J1V1;87;CONCEPCION;8;3;NA;53;FONOAUDIOLOGIA;1;7;9;10;SEMESTRES;4667528;NA;1;NA;1;58;0
I87S1C235J1V1;87;CONCEPCION;8;3;NA;149;KINESIOLOGIA;1;7;9;10;SEMESTRES;5565329;NA;1;NA;1;70;0
I87S3C260J1V1;87;LOS ANGELES;8;3;NA;89;INGENIERIA EN BIOTECNOLOGIA VEGETAL;1;7;10;10;SEMESTRES;5243608;NA;1;NA;1;20;1
I87S1C102J1V1;87;CONCEPCION;8;3;NA;153;MEDICINA;1;7;9;14;SEMESTRES;7673620;NA;1;NA;1;105;0
I87S1C38J1V1;87;CONCEPCION;8;3;NA;49;ENFERMERIA;1;7;9;10;SEMESTRES;4667528;NA;1;NA;1;105;0
I87S1C105J1V1;87;CONCEPCION;8;3;NA;158;OBSTETRICIA Y PUERICULTURA;1;7;9;10;SEMESTRES;4667528;NA;1;NA;1;100;0
I87S3C35J1V1;87;LOS ANGELES;8;3;NA;190;EDUCACION DIFERENCIAL;1;7;7;10;SEMESTRES;3295797;NA;1;NA;1;40;1
I87S1C106J1V1;87;CONCEPCION;8;3;NA;159;ODONTOLOGIA;1;7;9;11;SEMESTRES;7673620;NA;1;NA;1;75;0
I87S3C110J1V1;87;LOS ANGELES;8;3;NA;188;EDUCACION GENERAL BASICA;1;7;7;10;SEMESTRES;3295797;NA;1;NA;1;35;1
I87S3C247J1V1;87;LOS ANGELES;8;3;NA;108;INGENIERIA GEOMATICA;1;7;4;10;SEMESTRES;5181386;NA;1;NA;1;35;1
I87S3C4J1V1;87;LOS ANGELES;8;3;NA;38;AUDITORIA;1;7;1;8;SEMESTRES;4905170;NA;1;NA;1;40;1
I87S1C506J1V1;87;CONCEPCION;8;3;NA;191;PEDAGOGIA EN EDUCACION FISICA;1;7;7;10;SEMESTRES;3295797;NA;1;NA;1;70;1
I87S1C518J1V1;87;CONCEPCION;8;3;NA;73;INGENIERIA CIVIL DE MINAS;1;7;10;11;SEMESTRES;6474255;NA;1;NA;1;70;0
I87S2C38J1V1;87;CHILLAN;16;3;NA;49;ENFERMERIA;1;7;9;10;SEMESTRES;4667528;NA;1;NA;1;60;0
I87S3C38J1V1;87;LOS ANGELES;8;3;NA;49;ENFERMERIA;1;7;9;10;SEMESTRES;4667528;NA;1;NA;1;60;0
I87S1C1J1V1;87;CONCEPCION;8;3;NA;11;AGRONOMIA;1;7;2;10;SEMESTRES;5226186;NA;1;NA;1;55;1
I87S3C236J1V1;87;LOS ANGELES;8;3;NA;196;PEDAGOGIA EN INGLES;1;7;7;10;SEMESTRES;3295797;NA;1;NA;1;30;1
I87S1C635J1V1;87;CONCEPCION;8;3;NA;186;PEDAGOGIA EN ARTES VISUALES;1;7;7;10;SEMESTRES;3295797;NA;1;NA;1;20;0
I87S1C307J1V2;87;CONCEPCION;8;3;NA;198;PEDAGOGIA EN MATEMATICAS;1;7;7;10;SEMESTRES;3295797;NA;1;NA;1;40;0
I87S3C307J1V1;87;LOS ANGELES;8;3;NA;198;PEDAGOGIA EN MATEMATICAS;1;7;7;10;SEMESTRES;3295797;NA;1;NA;1;20;1
I89S1C1J1V1;89;QUILLOTA;5;3;NA;11;AGRONOMIA;1;NA;2;10;SEMESTRES;4971000;NA;1;NA;1;85;1
I89S1C2J1V2;89;VALPARAISO;5;3;NA;17;ARQUITECTURA;1;NA;3;11;SEMESTRES;4996000;NA;1;NA;1;90;0
I89S1C367J1V1;89;VALPARAISO;5;3;NA;48;DISEÑO;1;NA;3;10;SEMESTRES;4996000;NA;1;NA;1;60;0
I89S1C200J1V1;89;VALPARAISO;5;3;NA;18;LICENCIATURA EN ARTE;1;NA;3;8;SEMESTRES;4185000;NA;1;NA;1;45;0
I89S1C38J1V1;89;VALPARAISO;5;3;NA;83;INGENIERIA COMERCIAL;1;NA;1;10;SEMESTRES;5044000;NA;1;NA;1;130;0
I89S1C10J1V1;89;VALPARAISO;5;3;NA;38;CONTADOR AUDITOR;1;NA;1;10;SEMESTRES;3761000;NA;1;NA;1;85;0
I89S1C82J1V1;89;VALPARAISO;5;3;NA;199;PERIODISMO;1;NA;5;9;SEMESTRES;4193000;NA;1;NA;1;80;0
I89S1C87J1V1;89;VALPARAISO;5;3;NA;389;TRABAJO SOCIAL;1;NA;5;10;SEMESTRES;2943000;NA;1;NA;1;55;0
I89S1C4J1V1;89;VALPARAISO;5;3;NA;22;BACHILLERATO EN CIENCIAS;1;NA;4;4;SEMESTRES;3695000;NA;1;NA;1;45;1
I89S1C7J1V1;89;VALPARAISO;5;3;NA;31;BIOQUIMICA;1;NA;4;10;SEMESTRES;3748000;NA;1;NA;1;60;0
I89S1C86J1V1;89;VALPARAISO;5;3;NA;207;QUIMICA INDUSTRIAL;1;NA;10;9;SEMESTRES;3505000;NA;1;NA;1;25;1
I89S1C81J1V2;89;VALPARAISO;5;3;NA;187;PEDAGOGIA EN QUIMICA Y CIENCIAS NATURALES;1;NA;7;10;SEMESTRES;2729000;NA;1;NA;1;15;1
I89S1C53J1V1;89;VALPARAISO;5;3;NA;149;KINESIOLOGIA;1;NA;9;10;SEMESTRES;4996000;NA;1;NA;1;65;0
I89S1C22J1V2;89;VALPARAISO;5;3;NA;191;PEDAGOGIA EN EDUCACION FISICA;1;NA;7;10;SEMESTRES;2801000;NA;1;NA;1;65;1
I89S1C28J1V1;89;VALPARAISO;5;3;NA;55;GEOGRAFIA;1;NA;5;10;SEMESTRES;3020000;NA;1;NA;1;45;1
I89S1C11J1V1;89;VALPARAISO;5;3;NA;39;DERECHO;1;NA;6;10;SEMESTRES;5044000;NA;1;NA;1;200;0
I89S1C21J1V2;89;VALPARAISO;5;3;NA;190;PEDAGOGIA EN EDUCACION ESPECIAL;1;NA;7;10;SEMESTRES;2943000;NA;1;NA;1;65;1
I89S1C23J1V2;89;VALPARAISO;5;3;NA;188;PEDAGOGIA EDUCACION BASICA;1;NA;7;10;SEMESTRES;2729000;NA;1;NA;1;50;1
I89S1C24J1V2;89;VALPARAISO;5;3;NA;189;EDUCACION PARVULARIA;1;NA;7;10;SEMESTRES;2729000;NA;1;NA;1;30;1
I89S1C50J1V1;89;VALPARAISO;5;3;NA;196;PEDAGOGIA EN INGLES;1;NA;7;10;SEMESTRES;2801000;NA;1;NA;1;75;0
I89S1C51J1V1;89;VALPARAISO;5;3;NA;391;INTERPRETACION O TRADUCCION INGLES-ESPAÑOL;1;NA;8;9;SEMESTRES;3542000;NA;1;NA;1;60;0
I89S1C84J1V1;89;VALPARAISO;5;3;NA;201;PSICOLOGIA;1;NA;5;10;SEMESTRES;4986000;NA;1;NA;1;65;0
I89S1C420J1V1;89;VALPARAISO;5;3;NA;89;INGENIERIA EN BIOPROCESOS;1;NA;10;8;SEMESTRES;3542000;NA;1;NA;1;20;1
I89S1C30J1V2;89;VALPARAISO;5;3;NA;63;INGENIERIA CIVIL BIOQUIMICA;1;NA;10;11;SEMESTRES;4549000;NA;1;NA;1;75;1
I89S1C31J1V2;89;VALPARAISO;5;3;NA;64;INGENIERIA CIVIL ELECTRICA;1;NA;10;11;SEMESTRES;4549000;NA;1;NA;1;60;1
I89S1C32J1V2;89;VALPARAISO;5;3;NA;65;INGENIERIA CIVIL ELECTRONICA;1;NA;10;11;SEMESTRES;4549000;NA;1;NA;1;80;1
I89S1C34J1V2;89;VALPARAISO;5;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;NA;10;11;SEMESTRES;5044000;NA;1;NA;1;155;0
I89S1C33J1V2;89;VALPARAISO;5;3;NA;67;INGENIERIA CIVIL EN INFORMATICA;1;NA;10;11;SEMESTRES;4653000;NA;1;NA;1;120;0
I89S1C35J1V2;89;VALPARAISO;5;3;NA;79;INGENIERIA CIVIL MECANICA;1;NA;10;11;SEMESTRES;4549000;NA;1;NA;1;65;1
I89S1C36J1V2;89;VALPARAISO;5;3;NA;80;INGENIERIA CIVIL METALURGIA EXTRACTIVA;1;NA;10;11;SEMESTRES;4583000;NA;1;NA;1;50;1
I89S1C37J1V2;89;VALPARAISO;5;3;NA;81;INGENIERIA CIVIL QUIMICA;1;NA;10;11;SEMESTRES;4549000;NA;1;NA;1;70;1
I89S1C43J1V1;89;VALPARAISO;5;3;NA;139;INGENIERIA DE TRANSPORTE;1;NA;10;10;SEMESTRES;3597000;NA;1;NA;1;25;1
I89S1C46J1V2;89;VALPARAISO;5;3;NA;101;INGENIERIA ELECTRICA;1;NA;10;8;SEMESTRES;3597000;NA;1;NA;1;35;1
I89S1C47J1V2;89;VALPARAISO;5;3;NA;103;INGENIERIA ELECTRONICA;1;NA;10;8;SEMESTRES;3597000;NA;1;NA;1;25;1
I89S1C45J1V2;89;VALPARAISO;5;3;NA;97;INGENIERIA EN CONSTRUCCION;1;NA;10;9;SEMESTRES;4549000;NA;1;NA;1;70;1
I89S1C48J1V2;89;VALPARAISO;5;3;NA;146;INGENIERIA MECANICA;1;NA;10;9;SEMESTRES;3597000;NA;1;NA;1;30;1
I89S1C44J1V1;89;VALPARAISO;5;3;NA;86;INGENIERIA DE ALIMENTOS;1;NA;10;10;SEMESTRES;4185000;NA;1;NA;1;20;1
I89S1C76J1V1;89;VALPARAISO;5;3;NA;166;OCEANOGRAFIA;1;NA;4;10;SEMESTRES;3417000;NA;1;NA;1;20;0
I89S1C108J1V2;89;VALPARAISO;5;3;NA;82;INGENIERIA CIVIL;1;NA;10;11;SEMESTRES;4653000;NA;1;NA;1;90;1
I89S1C269J1V1;89;VALPARAISO;5;3;NA;385;TECNOLOGIA MEDICA;1;NA;9;10;SEMESTRES;4519000;NA;1;NA;1;65;0
I89S1C288J1V2;89;VALPARAISO;5;3;NA;73;INGENIERIA CIVIL DE MINAS;1;NA;10;11;SEMESTRES;5083000;NA;1;NA;1;85;0
I89S1C387J1V1;89;VALPARAISO;5;3;NA;118;INGENIERIA ESTADISTICA;1;NA;4;10;SEMESTRES;3542000;NA;1;NA;1;25;1
I89S1C397J1V1;89;VALPARAISO;5;3;NA;187;PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES;1;NA;7;9;SEMESTRES;2729000;NA;1;NA;1;30;1
I89S1C398J1V1;89;VALPARAISO;5;3;NA;30;LICENCIATURA EN BIOLOGIA;1;NA;4;8;SEMESTRES;2729000;NA;1;NA;1;20;0
I89S1C399J1V2;89;VALPARAISO;5;3;NA;198;PEDAGOGIA EN MATEMATICAS;1;NA;7;10;SEMESTRES;2801000;NA;1;NA;1;65;1
I89S1C400J1V1;89;VALPARAISO;5;3;NA;151;LICENCIATURA EN MATEMATICAS;1;NA;4;8;SEMESTRES;2801000;NA;1;NA;1;10;0
I89S1C401J1V2;89;VALPARAISO;5;3;NA;187;PEDAGOGIA EN FISICA;1;NA;7;10;SEMESTRES;2729000;NA;1;NA;1;30;1
I89S1C402J1V1;89;VALPARAISO;5;3;NA;51;LICENCIATURA EN FISICA;1;NA;4;8;SEMESTRES;2729000;NA;1;NA;1;35;0
I89S1C403J1V2;89;VALPARAISO;5;3;NA;197;PEDAGOGIA EN CASTELLANO Y COMUNICACION;1;NA;7;10;SEMESTRES;2801000;NA;1;NA;1;70;1
I89S1C405J1V2;89;VALPARAISO;5;3;NA;194;PEDAGOGIA EN FILOSOFIA;1;NA;7;10;SEMESTRES;2729000;NA;1;NA;1;15;1
I89S1C406J1V1;89;VALPARAISO;5;3;NA;50;LICENCIATURA EN FILOSOFIA;1;NA;8;8;SEMESTRES;2729000;NA;1;NA;1;10;1
I89S1C407J1V1;89;VALPARAISO;5;3;NA;195;PEDAGOGIA EN HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;1;NA;7;10;SEMESTRES;3020000;NA;1;NA;1;50;1
I89S1C409J1V1;89;VALPARAISO;5;3;NA;186;PEDAGOGIA EN MUSICA;1;NA;7;9;SEMESTRES;2756000;NA;1;NA;1;15;0
I89S1C410J1V1;89;VALPARAISO;5;3;NA;18;LICENCIATURA EN CIENCIAS Y ARTES MUSICALES;1;NA;3;8;SEMESTRES;2756000;NA;1;NA;1;20;0
I89S1C421J1V1;89;VALPARAISO;5;3;NA;74;INGENIERIA CIVIL EN CONSTRUCCION;1;NA;10;11;SEMESTRES;4653000;NA;1;NA;1;50;1
I89S1C422J1V1;89;VALPARAISO;5;3;NA;78;INGENIERIA CIVIL EN CIENCIA DE DATOS;1;NA;4;11;SEMESTRES;4653000;NA;1;NA;1;50;1
I89S1C423J1V1;89;VALPARAISO;5;3;NA;160;INGENIERIA CIVIL EN TELECOMUNICACIONES;1;NA;10;11;SEMESTRES;4549000;NA;1;NA;1;50;1
I89S1C431J1V1;89;VALPARAISO;5;3;NA;57;LICENCIATURA EN HISTORIA;1;NA;5;8;SEMESTRES;3020000;NA;1;NA;1;35;0
I89S1C430J1V1;89;VALPARAISO;5;3;NA;93;INGENIERIA EN INFORMATICA;1;NA;10;8;SEMESTRES;3597000;NA;1;NA;1;85;0
I88S1C56J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;82;INGENIERIA CIVIL PLAN COMUN;1;6;10;4;SEMESTRES;5060000;NA;1;NA;1;120;1
I88S1C16J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;78;INGENIERIA CIVIL MATEMATICA;1;6;4;12;SEMESTRES;5060000;NA;1;NA;1;31;0
I88S1C40J1V2;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;51;LICENCIATURA EN FISICA;1;6;4;8;SEMESTRES;3580000;NA;1;NA;1;22;1
I88S1C466J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;51;LICENCIATURA ASTROFISICA;1;6;4;8;SEMESTRES;3580000;NA;1;NA;1;22;0
I88S1C2J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;36;CONSTRUCCION CIVIL;1;6;10;10;SEMESTRES;4270000;NA;1;NA;1;52;1
I88S1C10J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;82;INGENIERIA CIVIL;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;74;0
I88S1C11J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;64;INGENIERIA CIVIL ELECTRICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;60;0
I88S1C12J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;65;INGENIERIA CIVIL ELECTRONICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;84;1
I88S1C17J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;79;INGENIERIA CIVIL MECANICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;86;0
I88S1C18J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;80;INGENIERIA CIVIL METALURGIA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;26;0
I88S1C19J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;81;INGENIERIA CIVIL QUIMICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;60;1
I88S1C99J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;62;INGENIERIA CIVIL AMBIENTAL;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;42;0
I88S1C13J1V2;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;67;INGENIERIA CIVIL INFORMATICA;1;6;10;11;SEMESTRES;5060000;NA;1;NA;1;122;0
I88S1C93J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;76;INGENIERIA CIVIL TELEMATICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;28;1
I88S1C14J1V2;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;6;10;11;SEMESTRES;5060000;NA;1;NA;1;126;0
I88S1C20J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;83;INGENIERIA COMERCIAL;1;6;1;10;SEMESTRES;5060000;NA;1;NA;1;126;0
I88S1C1J1V2;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;17;ARQUITECTURA;1;6;3;11;SEMESTRES;4640000;NA;1;NA;1;70;0
I88S1C36J1V1;88;CAMPUS CASA CENTRAL VALPARAÍSO;5;3;NA;162;INGENIERIA EN DISEÑO DE PRODUCTOS;1;6;10;10;SEMESTRES;4270000;NA;1;NA;1;27;1
I88S4C35J1V1;88;CAMPUS SANTIAGO VITACURA;13;3;NA;162;INGENIERIA EN AVIACION COMERCIAL;1;6;10;10;SEMESTRES;5060000;NA;1;NA;1;44;0
I88S4C60J1V2;88;CAMPUS SANTIAGO VITACURA;13;3;NA;318;TECNICO UNIVERSITARIO EN MANTENIMIENTO AERONAUTICO;1;6;10;4;SEMESTRES;2720000;NA;1;NA;1;40;0
I88S4C14J1V2;88;CAMPUS SANTIAGO VITACURA;13;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;6;10;11;SEMESTRES;5060000;NA;1;NA;1;140;0
I88S4C20J1V1;88;CAMPUS SANTIAGO VITACURA;13;3;NA;83;INGENIERIA COMERCIAL;1;6;1;10;SEMESTRES;5060000;NA;1;NA;1;210;0
I88S6C56J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;82;INGENIERIA CIVIL PLAN COMUN;1;6;10;4;SEMESTRES;5060000;NA;1;NA;1;160;0
I88S6C16J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;78;INGENIERIA CIVIL MATEMATICA;1;6;4;12;SEMESTRES;5060000;NA;1;NA;1;32;0
I88S6C40J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;51;LICENCIATURA EN FISICA;1;6;4;8;SEMESTRES;3580000;NA;1;NA;1;22;1
I88S6C466J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;51;LICENCIATURA ASTROFISICA;1;6;4;8;SEMESTRES;3580000;NA;1;NA;1;23;0
I88S6C10J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;82;INGENIERIA CIVIL;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;62;0
I88S6C353J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;73;INGENIERIA CIVIL DE MINAS;1;6;10;11;SEMESTRES;5060000;NA;1;NA;1;110;0
I88S6C11J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;64;INGENIERIA CIVIL ELECTRICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;67;0
I88S6C17J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;79;INGENIERIA CIVIL MECANICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;69;0
I88S6C19J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;81;INGENIERIA CIVIL QUIMICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;60;0
I88S6C13J1V2;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;67;INGENIERIA CIVIL INFORMATICA;1;6;10;11;SEMESTRES;5060000;NA;1;NA;1;142;0
I88S6C93J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;76;INGENIERIA CIVIL TELEMATICA;1;6;10;12;SEMESTRES;5060000;NA;1;NA;1;50;1
I88S6C1J1V2;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;17;ARQUITECTURA;1;6;3;11;SEMESTRES;4640000;NA;1;NA;1;62;0
I88S6C36J1V1;88;CAMPUS SANTIAGO SAN JOAQUIN;13;3;NA;162;INGENIERIA EN DISEÑO DE PRODUCTOS;1;6;10;10;SEMESTRES;4270000;NA;1;NA;1;22;1
I88S2C65J1V3;88;SEDE VIÑA DEL MAR;5;3;NA;268;TECNICO UNIVERSITARIO EN CONSTRUCCION;1;6;10;4;SEMESTRES;2320000;NA;1;NA;1;20;0
I88S2C348J1V2;88;SEDE VIÑA DEL MAR;5;3;NA;333;TECNICO UNIVERSITARIO EN MINERIA Y METALURGIA;1;6;10;4;SEMESTRES;2320000;NA;1;NA;1;20;0
I88S2C67J1V3;88;SEDE VIÑA DEL MAR;5;3;NA;285;TECNICO UNIVERSITARIO EN ELECTRICIDAD;1;6;10;4;SEMESTRES;2320000;NA;1;NA;1;35;0
I88S2C68J1V3;88;SEDE VIÑA DEL MAR;5;3;NA;291;TECNICO UNIVERSITARIO EN ELECTRONICA;1;6;10;4;SEMESTRES;2320000;NA;1;NA;1;30;0
I88S2C417J1V1;88;SEDE VIÑA DEL MAR;5;3;NA;142;INGENIERIA EN MANTENIMIENTO INDUSTRIAL;1;6;10;8;SEMESTRES;3680000;NA;1;NA;1;22;0
I88S2C346J1V2;88;SEDE VIÑA DEL MAR;5;3;NA;142;INGENIERIA EN FABRICACION Y DISEÑO INDUSTRIAL;1;6;10;8;SEMESTRES;3680000;NA;1;NA;1;22;1
I88S2C71J1V3;88;SEDE VIÑA DEL MAR;5;3;NA;323;TECNICO UNIVERSITARIO EN MECANICA AUTOMOTRIZ;1;6;10;4;SEMESTRES;2320000;NA;1;NA;1;20;0
I88S2C91J1V2;88;SEDE VIÑA DEL MAR;5;3;NA;318;TECNICO UNIVERSITARIO EN MANTENIMIENTO INDUSTRIAL;1;6;10;4;SEMESTRES;2320000;NA;1;NA;1;20;0
I88S2C38J1V1;88;SEDE VIÑA DEL MAR;5;3;NA;93;INGENIERIA EN INFORMATICA;1;6;10;8;SEMESTRES;3680000;NA;1;NA;1;62;0
I88S2C94J1V3;88;SEDE VIÑA DEL MAR;5;3;NA;261;TECNICO UNIVERSITARIO EN INFORMATICA;1;6;10;4;SEMESTRES;2320000;NA;1;NA;1;62;0
I88S2C347J1V2;88;SEDE VIÑA DEL MAR;5;3;NA;127;INGENIERIA EN PREVENCION DE RIESGOS LABORALES Y AMBIENTALES;1;6;10;8;SEMESTRES;3680000;NA;1;NA;1;14;0
I88S3C417J1V1;88;SEDE CONCEPCION;8;3;NA;142;INGENIERIA EN MANTENIMIENTO INDUSTRIAL;1;6;10;8;SEMESTRES;3680000;NA;1;NA;1;31;0
I88S3C38J1V1;88;SEDE CONCEPCION;8;3;NA;93;INGENIERIA EN INFORMATICA;1;6;10;8;SEMESTRES;3680000;NA;1;NA;1;50;0
I88S3C347J1V1;88;SEDE CONCEPCION;8;3;NA;127;INGENIERIA EN PREVENCION DE RIESGOS LABORALES Y AMBIENTALES;1;6;10;8;SEMESTRES;3680000;NA;1;NA;1;18;1
I71S1C14J1V2;71;REGION METROPOLITANA;13;3;NA;64;INGENIERIA CIVIL EN ELECTRICIDAD;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;138;1
I71S1C15J1V2;71;REGION METROPOLITANA;13;3;NA;69;INGENIERIA CIVIL EN GEOGRAFIA;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;35;1
I71S1C19J1V2;71;REGION METROPOLITANA;13;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;140;0
I71S1C16J1V2;71;REGION METROPOLITANA;13;3;NA;67;INGENIERIA CIVIL EN INFORMATICA;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;85;0
I71S1C20J1V2;71;REGION METROPOLITANA;13;3;NA;79;INGENIERIA CIVIL EN MECANICA;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;100;1
I71S1C21J1V2;71;REGION METROPOLITANA;13;3;NA;80;INGENIERIA CIVIL EN METALURGIA;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;60;1
I71S1C17J1V2;71;REGION METROPOLITANA;13;3;NA;73;INGENIERIA CIVIL EN MINAS;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;80;0
I71S1C18J1V2;71;REGION METROPOLITANA;13;3;NA;74;INGENIERIA CIVIL EN OBRAS CIVILES;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;80;1
I71S1C22J1V2;71;REGION METROPOLITANA;13;3;NA;81;INGENIERIA CIVIL EN QUIMICA;1;7;10;11;SEMESTRES;5231000;NA;1;NA;1;65;1
I71S1C25J1V1;71;REGION METROPOLITANA;13;3;NA;101;INGENIERIA DE EJECUCION EN ELECTRICIDAD;1;7;10;8;SEMESTRES;4220000;NA;1;NA;1;111;1
I71S1C27J1V1;71;REGION METROPOLITANA;13;3;NA;108;INGENIERIA DE EJECUCION EN GEOMENSURA;1;7;4;8;SEMESTRES;4220000;NA;1;NA;1;45;1
I71S1C31J1V1;71;REGION METROPOLITANA;13;3;NA;142;INGENIERIA DE EJECUCION INDUSTRIAL;1;7;10;8;SEMESTRES;4220000;NA;1;NA;1;120;1
I71S1C24J1V1;71;REGION METROPOLITANA;13;3;NA;93;INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA;1;7;10;8;SEMESTRES;4220000;NA;1;NA;1;45;0
I71S1C32J1V1;71;REGION METROPOLITANA;13;3;NA;146;INGENIERIA DE EJECUCION EN MECANICA;1;7;10;8;SEMESTRES;4220000;NA;1;NA;1;50;1
I71S1C28J1V1;71;REGION METROPOLITANA;13;3;NA;123;INGENIERIA DE EJECUCION EN METALURGIA;1;7;10;8;SEMESTRES;4220000;NA;1;NA;1;40;1
I71S1C29J1V1;71;REGION METROPOLITANA;13;3;NA;125;INGENIERIA DE EJECUCION EN MINAS;1;7;10;8;SEMESTRES;4220000;NA;1;NA;1;60;1
